"b","xL","x_kappa","x_lambda","xU","converged","message"
-1.25,-1.12238650233461,-0.186600947520839,0.48019856887567,1.22217915446973,TRUE,"Function criterion near zero"
-1.24,-1.12875019341373,-0.194587595361478,0.472344076531585,1.21607797796819,TRUE,"Function criterion near zero"
-1.23,-1.13512536196035,-0.202573177197819,0.464491331408858,1.20999219609118,TRUE,"Function criterion near zero"
-1.22,-1.1415117850335,-0.21055755701641,0.456640471491473,1.20392201410797,TRUE,"Function criterion near zero"
-1.21,-1.14790924054199,-0.218540599078488,0.448791634481923,1.19786763708585,TRUE,"Function criterion near zero"
-1.2,-1.15431750725462,-0.226522167926142,0.440944957794826,1.19182926986546,TRUE,"Function criterion near zero"
-1.19,-1.16073636481,-0.23450212838846,0.433100578550553,1.18580711703558,TRUE,"Function criterion near zero"
-1.18,-1.16716559372603,-0.24248034558778,0.425258633568737,1.17980138290721,TRUE,"Function criterion near zero"
-1.17,-1.17360497540904,-0.250456684945923,0.417419259361799,1.17381227148704,TRUE,"Function criterion near zero"
-1.16,-1.18005429216256,-0.258431012190496,0.409582592128402,1.16783998645018,TRUE,"Function criterion near zero"
-1.15,-1.18651332719591,-0.266403193361207,0.40174876774688,1.16188473111221,TRUE,"Function criterion near zero"
-1.14,-1.19298186463233,-0.274373094816282,0.393917921768541,1.15594670840057,TRUE,"Function criterion near zero"
-1.13,-1.19945968951701,-0.282340583238906,0.386090189410977,1.15002612082518,TRUE,"Function criterion near zero"
-1.12,-1.20594658782474,-0.290305525643698,0.378265705551303,1.14412317044835,TRUE,"Function criterion near zero"
-1.11,-1.21244234646738,-0.2982677893833,0.370444604719267,1.13823805885395,TRUE,"Function criterion near zero"
-1.1,-1.21894675330112,-0.306227242155034,0.362627021090335,1.13237098711584,TRUE,"Function criterion near zero"
-1.09,-1.22545959713342,-0.314183752007553,0.354813088478707,1.12652215576551,TRUE,"Function criterion near zero"
-1.08,-1.23198066772994,-0.322137187347677,0.347002940330167,1.12069176475894,TRUE,"Function criterion near zero"
-1.07,-1.23850975582111,-0.33008741694722,0.339196709714967,1.11488001344275,TRUE,"Function criterion near zero"
-1.06,-1.24504665310859,-0.338034309949952,0.331394529320522,1.10908710051946,TRUE,"Function criterion near zero"
-1.05,-1.25159115227168,-0.345977735878638,0.323596531444006,1.10331322401202,TRUE,"Function criterion near zero"
-1.04,-1.25814304697339,-0.353917564642137,0.31580284798497,1.09755858122752,TRUE,"Function criterion near zero"
-1.03,-1.26470213186652,-0.361853666542656,0.30801361043768,1.09182336872006,TRUE,"Function criterion near zero"
-1.02,-1.27126820259962,-0.369785912283037,0.300228949883487,1.08610778225282,TRUE,"Function criterion near zero"
-1.01,-1.27784105582273,-0.377714172974173,0.292448996983045,1.08041201675931,TRUE,"Function criterion near zero"
-1,-1.28442048919316,-0.385638320142557,0.284673881968345,1.07473626630379,TRUE,"Function criterion near zero"
-0.99,-1.2910063013811,-0.393558225737891,0.276903734634783,1.06908072404085,TRUE,"Function criterion near zero"
-0.98,-1.29759829207519,-0.401473762140811,0.269138684332969,1.06344558217415,TRUE,"Function criterion near zero"
-0.97,-1.30419626198798,-0.40938480217075,0.261378859960468,1.0578310319143,TRUE,"Function criterion near zero"
-0.96,-1.31080001286141,-0.41729121909393,0.253624389953418,1.05223726343602,TRUE,"Function criterion near zero"
-0.95,-1.3174093474722,-0.425192886631422,0.245875402278012,1.0466644658343,TRUE,"Function criterion near zero"
-0.94,-1.32402406963716,-0.433089678967312,0.238132024421886,1.04111282707981,TRUE,"Function criterion near zero"
-0.93,-1.33064398421858,-0.440981470757113,0.230394383385283,1.03558253397349,TRUE,"Function criterion near zero"
-0.92,-1.3372688971295,-0.448868137136123,0.222662605672218,1.0300737721003,TRUE,"Function criterion near zero"
-0.91,-1.34389861533902,-0.456749553728073,0.214936817281376,1.0245867257821,TRUE,"Function criterion near zero"
-0.9,-1.35053294687762,-0.464625596653785,0.20721714369695,1.01912157802979,TRUE,"Function criterion near zero"
-0.89,-1.3571717008424,-0.472496142540026,0.199503709879297,1.01367851049459,TRUE,"Function criterion near zero"
-0.88,-1.3638146874025,-0.480361068528492,0.191796640255493,1.00825770341853,TRUE,"Function criterion near zero"
-0.87,-1.37046171780426,-0.488220252284816,0.184096058709791,1.00285933558418,TRUE,"Function criterion near zero"
-0.86,-1.37711260437678,-0.496073572007931,0.176402088573739,0.997483584263587,TRUE,"Function criterion near zero"
-0.85,-1.3837671605371,-0.503920906439278,0.168714852616409,0.992130625166398,TRUE,"Function criterion near zero"
-0.84,-1.3904252007958,-0.511762134872455,0.161034473034282,0.986800632387384,TRUE,"Function criterion near zero"
-0.83,-1.39708654076233,-0.519597137162702,0.153361071441165,0.981493778353051,TRUE,"Function criterion near zero"
-0.82,-1.40375099715055,-0.527425793736737,0.145694768857801,0.976210233767682,TRUE,"Function criterion near zero"
-0.81,-1.41041838778434,-0.53524798560267,0.138035685701413,0.970950167558663,TRUE,"Function criterion near zero"
-0.8,-1.41708853160312,-0.543063594359951,0.130383941775133,0.965713746821055,TRUE,"Function criterion near zero"
-0.79,-1.42376124866764,-0.550872502209643,0.122739656257176,0.960501136761689,TRUE,"Function criterion near zero"
-0.78,-1.4304363601656,-0.558674591964618,0.11510294769009,0.955312500642522,TRUE,"Function criterion near zero"
-0.77,-1.43711368841746,-0.566469747059985,0.107473933969604,0.950147999723342,TRUE,"Function criterion near zero"
-0.76,-1.44379305688243,-0.574257851563765,0.0998527323334638,0.945007793204243,TRUE,"Function criterion near zero"
-0.75,-1.45047429016423,-0.582038790187401,0.0922394593502573,0.939892038167161,TRUE,"Function criterion near zero"
-0.74,-1.45715721401718,-0.589812448296644,0.0846342309078202,0.934800889517063,TRUE,"Function criterion near zero"
-0.73,-1.46384165535238,-0.597578711922586,0.0770371622017244,0.929734499923052,TRUE,"Function criterion near zero"
-0.72,-1.47052744224369,-0.605337467772518,0.0694483677236384,0.924693019758389,TRUE,"Function criterion near zero"
-0.71,-1.47721440393405,-0.61308860324123,0.0618679612494674,0.919676597040719,TRUE,"Function criterion near zero"
-0.7,-1.48390237084188,-0.620832006422308,0.0542960558272673,0.91468537737158,TRUE,"Function criterion near zero"
-0.69,-1.49059117456727,-0.628567566119417,0.0467327637654209,0.909719503875941,TRUE,"Function criterion near zero"
-0.68,-1.4972806478987,-0.636295171858012,0.0391781966202684,0.904779117141326,TRUE,"Function criterion near zero"
-0.67,-1.50397062481933,-0.644014713896713,0.0316324651838862,0.899864355156615,TRUE,"Function criterion near zero"
-0.66,-1.51066094051383,-0.651726083239211,0.0240956794716893,0.89497535325108,TRUE,"Function criterion near zero"
-0.65,-1.51735143137498,-0.659429171646021,0.0165679487098164,0.890112244032962,TRUE,"Function criterion near zero"
-0.64,-1.52404193501038,-0.667123871646295,0.00904938132278889,0.88527515732829,TRUE,"Function criterion near zero"
-0.63,-1.53073229024956,-0.674810076550111,0.00154008492031839,0.88046422011955,TRUE,"Function criterion near zero"
-0.62,-1.5374223371505,-0.68248768046009,-0.00595983371481562,0.875679556484381,TRUE,"Function criterion near zero"
-0.61,-1.54411191700692,-0.690156578283952,-0.0134502686401756,0.870921287534829,TRUE,"Function criterion near zero"
-0.6,-1.55080087235519,-0.697816665746509,-0.0209311147663245,0.866189531356167,TRUE,"Function criterion near zero"
-0.59,-1.55748904698151,-0.705467839402126,-0.0284022678699666,0.86148440294678,TRUE,"Function criterion near zero"
-0.58,-1.56417628592908,-0.713109996646992,-0.0358636246070766,0.856806014157536,TRUE,"Function criterion near zero"
-0.57,-1.57086243550507,-0.720743035731279,-0.0433150825254967,0.85215447363218,TRUE,"Function criterion near zero"
-0.56,-1.57754734328832,-0.728366855772067,-0.0507565400789609,0.847529886748031,TRUE,"Function criterion near zero"
-0.55,-1.58423085813625,-0.735981356765349,-0.0581878966395662,0.84293235555716,TRUE,"Function criterion near zero"
-0.54,-1.59091283019245,-0.743586439598853,-0.0656090525113842,0.838361978728324,TRUE,"Function criterion near zero"
-0.53,-1.597593110894,-0.751182006064475,-0.0730199089436645,0.833818851489468,TRUE,"Function criterion near zero"
-0.52,-1.60427155297876,-0.758767958870636,-0.0804203681438345,0.829303065571089,TRUE,"Function criterion near zero"
-0.51,-1.61094801049308,-0.766344201655223,-0.0878103332912538,0.824814709150476,TRUE,"Function criterion near zero"
-0.5,-1.61762233879896,-0.773910638997753,-0.0951897085500711,0.820353866796803,TRUE,"Function criterion near zero"
-0.49,-1.62429439458165,-0.781467176432027,-0.102558399082549,0.815920619417258,TRUE,"Function criterion near zero"
-0.48,-1.63096403585697,-0.789013720458524,-0.109916311062136,0.811515044204229,TRUE,"Function criterion near zero"
-0.47,-1.63763112197921,-0.796550178557395,-0.117263351687631,0.807137214584008,TRUE,"Function criterion near zero"
-0.46,-1.64429551364781,-0.804076459199907,-0.12459942919438,0.802787200166159,TRUE,"Function criterion near zero"
-0.45,-1.65095707291569,-0.811592471862007,-0.131924452869561,0.798465066694737,TRUE,"Function criterion near zero"
-0.44,-1.6576156631957,-0.819098127035397,-0.139238333063335,0.794170876000495,TRUE,"Function criterion near zero"
-0.43,-1.66427114926882,-0.826593336240861,-0.146540981203005,0.789904685955121,TRUE,"Function criterion near zero"
-0.42,-1.67092339729086,-0.834078012039625,-0.153832309805471,0.785666550426315,TRUE,"Function criterion near zero"
-0.41,-1.6775722748001,-0.841552068045898,-0.161112232489518,0.781456519235753,TRUE,"Function criterion near zero"
-0.4,-1.68421765072421,-0.849015418938475,-0.168380663988861,0.77727463811744,TRUE,"Function criterion near zero"
-0.39,-1.69085939538776,-0.856467980473066,-0.175637520165296,0.773120948678261,TRUE,"Function criterion near zero"
-0.38,-1.69749738051879,-0.863909669493363,-0.182882718019603,0.768995488361339,TRUE,"Function criterion near zero"
-0.37,-1.70413147925582,-0.871340403942724,-0.190116175704147,0.764898290410448,TRUE,"Function criterion near zero"
-0.36,-1.71076156615536,-0.87876010287638,-0.197337812536634,0.760829383836708,TRUE,"Function criterion near zero"
-0.35,-1.71738751719773,-0.886168686471531,-0.204547549009068,0.756788793387579,TRUE,"Function criterion near zero"
-0.34,-1.72400920979429,-0.893566076039176,-0.211745306801924,0.752776539517874,TRUE,"Function criterion near zero"
-0.33,-1.73062652279383,-0.900952194034861,-0.218931008794426,0.74879263836314,TRUE,"Function criterion near zero"
-0.32,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.31,-1.74384753262053,-0.915690310917254,-0.233265942955494,0.74090993700168,TRUE,"Function criterion near zero"
-0.3,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.29,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.28,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.27,-1.77023182744775,-0.945028003341607,-0.261787884016945,0.725484992236543,TRUE,"Function criterion near zero"
-0.26,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.25,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.24,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.23,-1.79653316156876,-0.974177216676606,-0.290108872122231,0.710513446758472,TRUE,"Function criterion near zero"
-0.22,-1.80309472011215,-0.981434566970717,-0.297157223993535,0.706841235930992,TRUE,"Function criterion near zero"
-0.21,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.2,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.19,-1.82274467450319,-1.00313371694658,-0.318224735179702,0.695993653067428,TRUE,"Function criterion near zero"
-0.18,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.17,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.16,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.15,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.14,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.13,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.12,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
-0.11,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.0999999999999999,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.0900000000000001,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.0800000000000001,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.0700000000000001,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.0600000000000001,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.05,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.04,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
-0.03,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
-0.02,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.01,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0,NA,NA,NA,NA,FALSE,"Error in poly_coeffs(A2, gamma, p) : 
  a_coeffs$a1≈0 (rare); extend code for deg-3 fallback if needed.
"
0.01,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.02,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.03,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.04,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.05,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.0600000000000001,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.0700000000000001,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.0800000000000001,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.0900000000000001,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.1,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.11,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.12,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.13,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.14,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.15,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.16,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.17,-2.05366608340348,-1.25453457022313,-0.561519301426336,0.584833152782059,TRUE,"Function criterion near zero"
0.18,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.19,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.2,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.21,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.22,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.23,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.24,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.25,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.26,-2.10976676865603,-1.31468478174204,-0.619499220701415,0.562114758198129,TRUE,"Function criterion near zero"
0.27,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.28,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.29,-2.12830771820985,-1.33449004233737,-0.638569215415394,0.554945387558806,TRUE,"Function criterion near zero"
0.3,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.31,-2.14062334044992,-1.3476255094672,-0.651211309037823,0.55027344403669,TRUE,"Function criterion near zero"
0.32,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.33,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.34,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.35,-2.16514557973605,-1.37373326764846,-0.676324797071644,0.541180895363637,TRUE,"Function criterion near zero"
0.36,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.37,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.38,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.39,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.4,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.41,-2.2016536966969,-1.41248782578161,-0.713569652716565,0.528146869080961,TRUE,"Function criterion near zero"
0.42,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.43,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.44,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.45,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.46,-2.23182235578953,-1.44441168670421,-0.744219261136044,0.517812473830028,TRUE,"Function criterion near zero"
0.47,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.48,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.49,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.5,-2.25578936423754,-1.46970894455799,-0.768486944355626,0.509872411370767,TRUE,"Function criterion near zero"
0.51,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.52,-2.26771670553212,-1.48227738364434,-0.780537307819376,0.506007250293365,TRUE,"Function criterion near zero"
0.53,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.54,-2.2796065452559,-1.49479259347493,-0.792532300341702,0.502209951232284,TRUE,"Function criterion near zero"
0.55,-2.28553739308955,-1.50103029563238,-0.798509102596112,0.500336274076063,TRUE,"Function criterion near zero"
0.56,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.57,-2.29737093422332,-1.51346601649143,-0.810421465484199,0.496637921257685,TRUE,"Function criterion near zero"
0.58,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.59,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.6,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.61,-2.32092539190198,-1.53817945133084,-0.834082086856102,0.48943200963218,TRUE,"Function criterion near zero"
0.62,-2.32679055070199,-1.54432505054353,-0.839963240812033,0.487669208537263,TRUE,"Function criterion near zero"
0.63,-2.33264633298308,-1.55045760271161,-0.845830860764487,0.485921515725973,TRUE,"Function criterion near zero"
0.64,-2.33849274289157,-1.5565771372043,-0.85168498099825,0.484188752325236,TRUE,"Function criterion near zero"
0.65,-2.34432978528129,-1.56268368393234,-0.857525636348344,0.48247074086087,TRUE,"Function criterion near zero"
0.66,-2.35015746569814,-1.56877727333264,-0.863352862183949,0.480767305290454,TRUE,"Function criterion near zero"
0.67,-2.35597579036472,-1.57485793635287,-0.869166694391859,0.479078271034357,TRUE,"Function criterion near zero"
0.68,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.69,-2.36758440063027,-1.58698060950769,-0.88075432396606,0.475742715636049,TRUE,"Function criterion near zero"
0.7,-2.37337470192209,-1.59302268395658,-0.886528195552336,0.474095852904067,TRUE,"Function criterion near zero"
0.71,-2.37915567881959,-1.59905196062448,-0.892288821919737,0.472462708356598,TRUE,"Function criterion near zero"
0.72,-2.38492734070376,-1.60506847278946,-0.898036241307874,0.470843115132132,TRUE,"Function criterion near zero"
0.73,-2.39068969754314,-1.61107225415195,-0.903770492380564,0.469236907981086,TRUE,"Function criterion near zero"
0.74,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.75,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.76,-2.40792104599044,-1.62900755646753,-0.920894628396516,0.464496975034297,TRUE,"Function criterion near zero"
0.77,-2.41364629358718,-1.63496075957877,-0.92657660081258,0.462942692542547,TRUE,"Function criterion near zero"
0.78,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.79,-2.42506906131845,-1.64682953237834,-0.937901679100777,0.459871726134746,TRUE,"Function criterion near zero"
0.8,-2.43076660833809,-1.65274517427925,-0.943544867100435,0.458354733450136,TRUE,"Function criterion near zero"
0.81,-2.43645494952105,-1.65864836852114,-0.949175209614509,0.456849864791782,TRUE,"Function criterion near zero"
0.82,-2.442134099496,-1.66453915198885,-0.954792748475053,0.455356970074695,TRUE,"Function criterion near zero"
0.83,-2.44780407334274,-1.67041756185594,-0.960397525797513,0.45387590094505,TRUE,"Function criterion near zero"
0.84,-2.45346488657951,-1.67628363557244,-0.965989583967824,0.452406510784375,TRUE,"Function criterion near zero"
0.85,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.86,-2.46475909541286,-1.68797892566309,-0.977135713671332,0.449502189588501,TRUE,"Function criterion near zero"
0.87,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.88,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.89,-2.48163211587623,-1.70543029048532,-0.993760588385704,0.445229734614636,TRUE,"Function criterion near zero"
0.9,-2.48723831433138,-1.71122314772698,-0.999277235312786,0.443827436686297,TRUE,"Function criterion near zero"
0.91,-2.49283547205082,-1.71700393771619,-1.00478146631822,0.442435840093478,TRUE,"Function criterion near zero"
0.92,-2.49842360762486,-1.72277269969562,-1.01027332551107,0.441054812113907,TRUE,"Function criterion near zero"
0.93,-2.50400273997618,-1.72852947308271,-1.01575285716395,0.439684221748436,TRUE,"Function criterion near zero"
0.94,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.95,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.96,-2.52068631168125,-1.74572825827357,-1.03211793184009,0.435633792056535,TRUE,"Function criterion near zero"
0.97,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.98,-2.53176403760769,-1.7571349017093,-1.04296716199123,0.432983368934164,TRUE,"Function criterion near zero"
0.99,-2.53728956527422,-1.76282057983459,-1.04837366596701,0.431672748886012,TRUE,"Function criterion near zero"
1,-2.54280623059859,-1.76849454935004,-1.05376815601753,0.430371697086345,TRUE,"Function criterion near zero"
1.01,-2.54831405478869,-1.77415685071998,-1.05915067735568,0.42908009603347,TRUE,"Function criterion near zero"
1.02,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.03,-2.55930326579689,-1.78544661132168,-1.06987999511074,0.426524784352988,TRUE,"Function criterion near zero"
1.04,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.05,-2.570257372632,-1.79669018700208,-1.08056198227083,0.424005906421397,TRUE,"Function criterion near zero"
1.06,-2.57572131741131,-1.80229475746515,-1.08588534054857,0.422759853562916,TRUE,"Function criterion near zero"
1.07,-2.58117655306493,-1.80788790416853,-1.0911970026574,0.42152258044912,TRUE,"Function criterion near zero"
1.08,-2.58662310230665,-1.81346966803572,-1.09649701415482,0.420293980788398,TRUE,"Function criterion near zero"
1.09,-2.59206098803162,-1.81904009002518,-1.10178542061553,0.419073949834018,TRUE,"Function criterion near zero"
1.1,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.11,-2.60291086137168,-1.83014707233703,-1.11232760076772,0.416659182690325,TRUE,"Function criterion near zero"
1.12,-2.60832289561379,-1.83568371468816,-1.11758146562925,0.415464244593543,TRUE,"Function criterion near zero"
1.13,-2.61372635957821,-1.84120917920571,-1.12282390778029,0.414277471356203,TRUE,"Function criterion near zero"
1.14,-2.61912127695191,-1.8467235069201,-1.12805497277462,0.41309876572186,TRUE,"Function criterion near zero"
1.15,-2.62450767155837,-1.85222673885678,-1.13327470614174,0.411928031883363,TRUE,"Function criterion near zero"
1.16,-2.62988556735064,-1.85771891603027,-1.13848315338056,0.410765175466147,TRUE,"Function criterion near zero"
1.17,-2.63525498840466,-1.86320007943824,-1.14368035995334,0.409610103511496,TRUE,"Function criterion near zero"
1.18,-2.64061595891262,-1.86867027005581,-1.14886637127975,0.408462724459334,TRUE,"Function criterion near zero"
1.19,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.2,-2.65131264560209,-1.87957789667443,-1.15920498962483,0.406190685712688,TRUE,"Function criterion near zero"
1.21,-2.65664841069225,-1.88501541446393,-1.16435768721901,0.405065849736718,TRUE,"Function criterion near zero"
1.22,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.23,-2.66729490733015,-1.89585806315401,-1.17463008521313,0.40283811387315,TRUE,"Function criterion near zero"
1.24,-2.67260568831815,-1.90126327556604,-1.17974987578618,0.401735045628626,TRUE,"Function criterion near zero"
1.25,-2.67790819084007,-1.90665780093665,-1.18485878739621,0.400639067077653,TRUE,"Function criterion near zero"
1.26,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.27,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.28,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
