"b","xL","x_kappa","x_lambda","xU","converged","message"
1.97,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.98,-3.04432377775263,-2.27420339688279,-1.53129783550454,0.335541974962348,TRUE,"Function criterion near zero"
1.99,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.01,-3.05858124509369,-2.288305331417,-1.54453160143613,0.333357749938098,TRUE,"Function criterion near zero"
2.02,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.03,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.04,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.05,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.06,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.07,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.08,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.09,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.1,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.11,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.12,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.13,-3.11503992085718,-2.34400780206796,-1.59676859367145,0.324918049419897,TRUE,"Function criterion near zero"
2.14,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.15,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.16,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.17,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.18,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.19,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.2,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.21,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.22,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.23,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.24,-3.16601401383878,-2.39410882442118,-1.64370573960334,0.317572835386222,TRUE,"Function criterion near zero"
2.25,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.26,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.27,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.28,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.29,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.3,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.31,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.32,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.33,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.34,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.35,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.36,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.37,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.38,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.39,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.4,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.41,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.42,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.43,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.44,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.45,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.46,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.47,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.48,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.49,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.5,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.51,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.52,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.53,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.54,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.55,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.56,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.57,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.58,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.59,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.6,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.61,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.62,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.63,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.64,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.65,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.66,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.67,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.68,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.69,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.7,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.71,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.72,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.73,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.74,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.75,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.76,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.77,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.78,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.79,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.8,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.81,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.82,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.83,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.84,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.85,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.86,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.87,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.88,NA,NA,NA,NA,FALSE,"Iteration limit exceeded"
2.89,NA,NA,NA,NA,FALSE,"Iteration limit exceeded"
2.9,NA,NA,NA,NA,FALSE,"Iteration limit exceeded"
2.91,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
2.92,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.93,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.94,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.95,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.96,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.97,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.98,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
2.99,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
3,NA,NA,NA,NA,FALSE,"Error in poly_coeffs(A1, gamma, p) : 
  a_coeffs$a1≈0 (rare); extend code for deg-3 fallback if needed.
"
3.01,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
3.02,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
3.03,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
3.04,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
3.05,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
3.06,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
3.07,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
3.08,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
3.09,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
3.1,NA,NA,NA,NA,FALSE,"Iteration limit exceeded"
3.11,NA,NA,NA,NA,FALSE,"Iteration limit exceeded"
3.12,NA,NA,NA,NA,FALSE,"Iteration limit exceeded"
3.13,NA,NA,NA,NA,FALSE,"Iteration limit exceeded"
3.14,NA,NA,NA,NA,FALSE,"Iteration limit exceeded"
3.15,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.20014e-16
"
3.16,NA,NA,NA,NA,FALSE,"Iteration limit exceeded"
3.17,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.1917e-16
"
3.18,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.19317e-16
"
3.19,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.21339e-16
"
3.2,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.21512e-16
"
3.21,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.20796e-16
"
3.22,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.19598e-16
"
3.23,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.20118e-16
"
3.24,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.15819e-16
"
3.25,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.2046e-16
"
3.26,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.21903e-16
"
3.27,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.20752e-16
"
3.28,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.2153e-16
"
3.29,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.2018e-16
"
3.3,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.21732e-16
"
3.31,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.21866e-16
"
3.32,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.2094e-16
"
3.33,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.21962e-16
"
3.34,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.2188e-16
"
3.35,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.22035e-16
"
3.36,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.22006e-16
"
3.37,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.21826e-16
"
3.38,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.206e-16
"
3.39,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.17078e-16
"
3.4,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.22016e-16
"
3.41,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.21491e-16
"
3.42,NA,NA,NA,NA,FALSE,"Jacobian is singular (1/condition=0.0e+00) (see allowSingular option)"
3.43,NA,NA,NA,NA,FALSE,"Jacobian is singular (1/condition=0.0e+00) (see allowSingular option)"
3.44,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.21102e-16
"
3.45,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.18702e-16
"
3.46,NA,NA,NA,NA,FALSE,"Iteration limit exceeded"
3.47,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.20307e-16
"
3.48,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.20629e-16
"
3.49,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.21875e-16
"
3.5,NA,NA,NA,NA,FALSE,"Error in solve.default(A, b) : 
  system is computationally singular: reciprocal condition number = 2.21304e-16
"
